r_cm,r_mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.07755511022044088,0.7755511022044088,0.340805915574919,1.3879907290230093e+18,0.5492390376009046
0.07785571142284568,0.7785571142284569,0.3401974215435831,1.3781044591540854e+18,0.5453269615079378
0.0781563126252505,0.7815631262525049,0.33958196708290866,1.3681589200692465e+18,0.5413914321119857
0.07845691382765531,0.7845691382765531,0.33895942372355015,1.3581536900822868e+18,0.5374322825484424
0.07875751503006012,0.7875751503006012,0.33832965911243107,1.348088339054207e+18,0.5334493426078644
0.07905811623246492,0.7905811623246493,0.3376925368520957,1.337962428123376e+18,0.5294424386291925
0.07935871743486973,0.7935871743486973,0.3370479163315506,1.327775509423713e+18,0.5254113933882347
0.07965931863727455,0.7965931863727455,0.33639565254803244,1.3175271257900252e+18,0.5213560259810666
0.07995991983967936,0.7995991983967936,0.335735595919114,1.3072168104498772e+18,0.5172761517021002
0.08026052104208417,0.8026052104208417,0.3350675920845085,1.296844086701216e+18,0.5131715819165189
0.08056112224448897,0.8056112224448897,0.3343914816968751,1.2864084675748362e+18,0.5090421239267118
0.08086172344689378,0.8086172344689379,0.33370710020088046,1.2759094554807946e+18,0.5048875808323565
0.0811623246492986,0.811623246492986,0.3330142775997155,1.265346541837918e+18,0.5007077513838135
0.08146292585170341,0.814629258517034,0.33231283820818724,1.2547192066852324e+18,0.49650242982836484
0.0817635270541082,0.8176352705410821,0.3316026003914431,1.2440269182742548e+18,0.49227140574888106
0.08206412825651302,0.8206412825651301,0.33088337628830694,1.233269132640973e+18,0.48801446389444986
0.08236472945891783,0.8236472945891783,0.33015497151811324,1.2224452931562015e+18,0.4837313840024486
0.08266533066132264,0.8266533066132264,0.3294171848698355,1.2115548300529265e+18,0.47942194061151094
0.08296593186372746,0.8296593186372746,0.3286698079721982,1.2005971599291576e+18,0.4750859028648012
0.08326653306613226,0.8326653306613225,0.327912624943346,1.1895716852246518e+18,0.47072303430294965
0.08356713426853707,0.8356713426853707,0.3271454120185192,1.178477793669786e+18,0.4663330926459674
0.08386773547094188,0.8386773547094188,0.3263679371540446,1.16731485770473e+18,0.46191582956340815
0.0841683366733467,0.8416833667334669,0.32557995960578906,1.1560822338667963e+18,0.4574709904319376
0.08446893787575149,0.8446893787575149,0.3247812294800632,1.1447792621438561e+18,0.4529983140794755
0.0847695390781563,0.8476953907815631,0.3239714872547594,1.133405265291323e+18,0.44849753251491975
0.08507014028056112,0.8507014028056112,0.32315046326831476,1.1219595481102518e+18,0.4439683706424852
0.08537074148296593,0.8537074148296593,0.32231787717383725,1.1104413966835977e+18,0.43941054595948464
0.08567134268537074,0.8567134268537074,0.32147343735548445,1.0988500775676234e+18,0.4348237682363626
0.08597194388777554,0.8597194388777554,0.3206168403038888,1.0871848369350625e+18,0.4302077391776379
0.08627254509018036,0.8627254509018035,0.3197477699471108,1.0754448996665151e+18,0.42556215206236175
0.08657314629258517,0.8657314629258517,0.3188658969332209,1.06362946838596e+18,0.42088669136246243
0.08687374749498998,0.8687374749498998,0.31797087786021194,1.0517377224359617e+18,0.4161810323372261
0.08717434869739478,0.8717434869739478,0.3170623544485181,1.0397688167881541e+18,0.4114448406021667
0.08747494989979959,0.8747494989979959,0.3161399526508467,1.0277218808832778e+18,0.4066777716700194
0.0877755511022044,0.8777555110220441,0.31520328169351625,1.0155960173954056e+18,0.4018794704617348
0.08807615230460922,0.8807615230460921,0.314251933042809,1.0033903009138765e+18,0.39704957078490966
0.08837675350701403,0.8837675350701403,0.31328547928912753,9.911037765360055e+17,0.39218769477691073
0.08867735470941883,0.8867735470941883,0.3123034729409205,9.787354583629526e+17,0.38729345230967827
0.08897795591182364,0.8897795591182365,0.3113054451193859,9.662843278900936e+17,0.38236644035278283
0.08927855711422845,0.8927855711422845,0.3102909041439329,9.537493322828251e+17,0.3774062422911475
0.08957915831663327,0.8957915831663327,0.30925933399712185,9.411293825271265e+17,0.37241242719321055
0.08987975951903807,0.8987975951903806,0.3082101926564429,9.28423351443373e+17,0.36738454902497514
0.09018036072144288,0.9018036072144288,0.307142910278722,9.156300715507671e+17,0.362322145804948
0.09048096192384769,0.9048096192384769,0.30605688722108576,9.027483327677816e+17,0.3572247386941863
0.0907815631262525,0.9078156312625251,0.30495149188036774,8.897768799328193e+17,0.3520918310152027
0.09108216432865732,0.9108216432865732,0.3038260583304113,8.767144101271391e+17,0.346922907192626
0.09138276553106212,0.9138276553106212,0.3026798837339427,8.635595697799039e+17,0.3417174316076451
0.09168336673346693,0.9168336673346693,0.30151222550248913,8.503109515329851e+17,0.33647484735738764
0.09198396793587174,0.9198396793587174,0.3003222981740364,8.369670908398511e+17,0.3311945749090722
0.09228456913827655,0.9228456913827655,0.29910926997379844,8.235264622700319e+17,0.325876010637656
0.09258517034068135,0.9258517034068136,0.2978722590183607,8.099874754866916e+17,0.3205185252341278
0.09288577154308617,0.9288577154308617,0.29661032911746255,7.963484708602335e+17,0.3151214619697766
0.09318637274549098,0.9318637274549098,0.29532248512070136,7.826077146762886e+17,0.3096841347999541
0.09348697394789579,0.9348697394789579,0.29400766774808185,7.687633938898817e+17,0.3042058262882564
0.0937875751503006,0.9378757515030061,0.2926647478335588,7.548136103712628e+17,0.29868578532955325
0.0940881763527054,0.940881763527054,0.2912925198989812,7.407563745803168e+17,0.2931232246469017
0.09438877755511021,0.9438877755511021,0.28988969496190736,7.265895985971941e+17,0.2875173180337107
0.09468937875751503,0.9468937875751503,0.28845489246399625,7.123110884253487e+17,0.2818671973079915
0.09498997995991984,0.9498997995991985,0.2869866311865409,6.97918535470052e+17,0.2761719489403374
0.09529058116232464,0.9529058116232464,0.2854833189952731,6.834095070791329e+17,0.27043061031081944
