r_cm,r_mm,T_hev_z0.2mm,flux_raw_z0.2mm,flux_norm_z0.2mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z0.8mm,flux_raw_z0.8mm,flux_norm_z0.8mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.0016032064128256515,0.016032064128256515,1.500835700443668,5.220242455135101e+20,0.9999452410779834,1.3572752164480035,3.4916422790477375e+20,0.9998293934639113,1.1278928005010265,1.6650579971480496e+20,0.9994212847225542,0.0,0.0,0.0
0.0017635270541082166,0.017635270541082167,1.500831384846275,5.2201824129397994e+20,0.9999337399057732,1.3572630553198062,3.4915171408644925e+20,0.999793560230191,1.1278585043542415,1.6648554868779654e+20,0.9992997315546504,0.0,0.0,0.0
0.0019238476953907816,0.019238476953907818,1.500826657928054,5.2201166486999505e+20,0.9999211426673814,1.357249734821434,3.491380076605529e+20,0.9997543119727944,1.1278209357365425,1.664633674677088e+20,0.9991665927479856,0.0,0.0,0.0
0.0020841683366733467,0.020841683366733466,1.5008215196039996,5.2200451613951256e+20,0.9999074491673435,1.3572352546342816,3.4912310840462816e+20,0.9997116480547186,1.1277800929625608,1.664392556387139e+20,0.9990218658066274,0.0,0.0,0.0
0.002244488977955912,0.02244488977955912,1.5008159697816976,5.219967949915989e+20,0.9998926591931646,1.3572196144119528,3.49107016076837e+20,0.9996655677834623,1.1277359741993698,1.664132127487234e+20,0.9988655480169962,0.0,0.0,0.0
0.0024048096192384773,0.024048096192384773,1.5008100083613227,5.2198850130642744e+20,0.9998767725153149,1.3572028137802379,3.49089730415949e+20,0.9996160704109938,1.1276885774662295,1.6638523830936063e+20,0.9986976364476983,0.0,0.0,0.0
0.0025651302605210423,0.025651302605210424,1.5008036352356326,5.219796349552728e+20,0.999859788887219,1.3571848523370906,3.490712511413315e+20,0.9995631551337235,1.1276379006343187,1.66355331795936e+20,0.998518127949378,0.0,0.0,0.0
0.0027254509018036074,0.027254509018036076,1.5007968502899653,5.2197019580050847e+20,0.9998417080452515,1.3571657296526034,3.490515779529389e+20,0.9995068210924727,1.1275839414264386,1.663234926474154e+20,0.9983270191545287,0.0,0.0,0.0
0.0028857715430861725,0.028857715430861724,1.500789653402231,5.219601836955975e+20,0.9998225297087184,1.35714544526898,3.490307105313002e+20,0.9994470673724385,1.127526697416698,1.6628972026638788e+20,0.9981243064772978,0.0,0.0,0.0
0.003046092184368738,0.03046092184368738,1.5007820444429099,5.219495984850921e+20,0.9998022535798572,1.3571239987005068,3.490086485375069e+20,0.9993838930031587,1.127466166030182,1.6625401401903376e+20,0.997909986113296,0.0,0.0,0.0
