time_ns,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.5mm,flux_raw_z1.5mm,flux_norm_z1.5mm
2.7150280715498107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7298167732950342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7446054750402578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7593941767854813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7741828785307048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7889715802759283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8037602820211514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.818548983766375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8333376855115984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.848126387256822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.862915089002046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8777037907472693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.892492492492493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.907281194237716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9220698959829394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.936858597728163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9516472994733864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.96643600121861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9812247029638335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.996013404709057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0108021064542805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.025590808199504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0403795099447275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.055168211689951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0699569134351745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.084745615180398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0995343169256215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1143230186708446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.129111720416068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1439004221612916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.158689123906515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1734778256517386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.188266527396962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.203055229142186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.217843930887409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2326326326326327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.247421334377856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2622100361230797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.276998737868303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2917874396135267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.30657614135875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3213648431039737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.336153544849197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3509422465944203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3657309483396443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3805196500848678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3953083518300913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.410097053575315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4248857553205383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4396744570657614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.454463158810985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4692518605562084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.484040562301432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4988292640466554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.513617965791879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5284066675371024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.543195369282326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.557984071027549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5727727727727725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.587561474517996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6023501762632195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.617138878008443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6319275797536674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6467162814988905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.661504983244114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
