r_cm,r_mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.2mm,flux_raw_z1.2mm,flux_norm_z1.2mm
0.05357357357357357,0.5357357357357357,1.1574940536169662,1.8468564555621748e+20,0.8538479477134252,0.0,0.0,0.0,0.0,0.0,0.0
0.053653653653653655,0.5365365365365365,1.1573317299567356,1.845820681970002e+20,0.8533690836667316,0.0,0.0,0.0,0.0,0.0,0.0
0.05373373373373373,0.5373373373373374,1.1571689991793717,1.844782747969478e+20,0.852889220809204,0.0,0.0,0.0,0.0,0.0,0.0
0.05381381381381381,0.538138138138138,1.1570058602320907,1.8437426500131003e+20,0.8524083575007432,0.0,0.0,0.0,0.0,0.0,0.0
0.053893893893893895,0.538938938938939,1.1568423120572597,1.8427003845402323e+20,0.8519264920951776,0.0,0.0,0.0,0.0,0.0,0.0
0.05397397397397397,0.5397397397397398,1.1566783535923686,1.8416559479770484e+20,0.8514436229402383,0.0,0.0,0.0,0.0,0.0,0.0
0.05405405405405405,0.5405405405405405,1.1565139837700016,1.840609336736469e+20,0.8509597483775289,0.0,0.0,0.0,0.0,0.0,0.0
0.054134134134134135,0.5413413413413414,1.1563492015178092,1.8395605472181007e+20,0.8504748667424968,0.0,0.0,0.0,0.0,0.0,0.0
0.05421421421421421,0.5421421421421422,1.1561840057584798,1.838509575808176e+20,0.8499889763644076,0.0,0.0,0.0,0.0,0.0,0.0
0.05429429429429429,0.5429429429429429,1.1560183954097096,1.8374564188794837e+20,0.8495020755663105,0.0,0.0,0.0,0.0,0.0,0.0
0.054374374374374375,0.5437437437437438,1.155852369384176,1.836401072791322e+20,0.8490141626650178,0.0,0.0,0.0,0.0,0.0,0.0
0.05445445445445445,0.5445445445445445,1.1556859265895045,1.83534353388941e+20,0.8485252359710643,0.0,0.0,0.0,0.0,0.0,0.0
0.05453453453453453,0.5453453453453453,1.1555190659282424,1.834283798505844e+20,0.8480352937886864,0.0,0.0,0.0,0.0,0.0,0.0
0.054614614614614615,0.5461461461461461,1.1553517862978286,1.8332218629590342e+20,0.8475443344157927,0.0,0.0,0.0,0.0,0.0,0.0
0.05469469469469469,0.5469469469469469,1.1551840865905625,1.832157723553627e+20,0.8470523561439288,0.0,0.0,0.0,0.0,0.0,0.0
0.05477477477477477,0.5477477477477477,1.1550159656935735,1.831091376580443e+20,0.8465593572582485,0.0,0.0,0.0,0.0,0.0,0.0
0.054854854854854855,0.5485485485485485,1.1548474224887926,1.8300228183164223e+20,0.8460653360374881,0.0,0.0,0.0,0.0,0.0,0.0
0.05493493493493493,0.5493493493493493,1.1546784558529202,1.828952045024549e+20,0.8455702907539313,0.0,0.0,0.0,0.0,0.0,0.0
0.05501501501501501,0.5501501501501501,1.1545090646573957,1.827879052953788e+20,0.845074219673381,0.0,0.0,0.0,0.0,0.0,0.0
0.055095095095095095,0.5509509509509509,1.1543392477683656,1.8268038383390147e+20,0.8445771210551258,0.0,0.0,0.0,0.0,0.0,0.0
0.05517517517517517,0.5517517517517517,1.154169004046653,1.82572639740095e+20,0.8440789931519105,0.0,0.0,0.0,0.0,0.0,0.0
0.05525525525525525,0.5525525525525525,1.1539983323477265,1.8246467263461002e+20,0.8435798342099079,0.0,0.0,0.0,0.0,0.0,0.0
0.055335335335335335,0.5533533533533533,1.1538272315216676,1.8235648213666795e+20,0.8430796424686834,0.0,0.0,0.0,0.0,0.0,0.0
0.05541541541541541,0.5541541541541541,1.1536557004131371,1.8224806786405374e+20,0.8425784161611612,0.0,0.0,0.0,0.0,0.0,0.0
0.0554954954954955,0.554954954954955,1.1534837378613458,1.8213942943311023e+20,0.8420761535135983,0.0,0.0,0.0,0.0,0.0,0.0
0.055575575575575575,0.5557557557557558,1.1533113427000206,1.8203056645873087e+20,0.8415728527455508,0.0,0.0,0.0,0.0,0.0,0.0
0.05565565565565565,0.5565565565565566,1.15313851375737,1.819214785543516e+20,0.8410685120698363,0.0,0.0,0.0,0.0,0.0,0.0
0.05573573573573574,0.5573573573573574,1.1529652498560543,1.8181216533194572e+20,0.8405631296925102,0.0,0.0,0.0,0.0,0.0,0.0
0.055815815815815815,0.5581581581581582,1.152791549813149,1.8170262640201466e+20,0.8400567038128233,0.0,0.0,0.0,0.0,0.0,0.0
0.05589589589589589,0.558958958958959,1.1526174124401136,1.81592861373583e+20,0.8395492326231982,0.0,0.0,0.0,0.0,0.0,0.0
0.05597597597597598,0.5597597597597598,1.1524428365427568,1.8148286985418962e+20,0.8390407143091893,0.0,0.0,0.0,0.0,0.0,0.0
0.056056056056056056,0.5605605605605606,1.1522678209212016,1.8137265144988094e+20,0.8385311470494502,0.0,0.0,0.0,0.0,0.0,0.0
0.05613613613613613,0.5613613613613613,1.1520923643698524,1.8126220576520415e+20,0.8380205290157039,0.0,0.0,0.0,0.0,0.0,0.0
0.05621621621621622,0.5621621621621622,1.1519164656773602,1.811515324031998e+20,0.8375088583727075,0.0,0.0,0.0,0.0,0.0,0.0
0.056296296296296296,0.562962962962963,1.1517401236265854,1.810406309653931e+20,0.8369961332782122,0.0,0.0,0.0,0.0,0.0,0.0
0.05637637637637637,0.5637637637637637,1.151563336994566,1.8092950105178836e+20,0.8364823518829382,0.0,0.0,0.0,0.0,0.0,0.0
